FECHA,COD_ALMACEN,COD_SKU,DESC_SKU,DEMANDA
20-10-23,W113,PT-012,SKU_12,2
20-10-23,W113,PT-030,SKU_30,6
20-10-23,W113,PT-105,SKU_105,6
20-10-23,W113,PT-104,SKU_104,16
27-10-23,W113,PT-192,SKU_192,2
27-10-23,W113,PT-209,SKU_209,11
30-10-23,W113,PT-137,SKU_137,5
30-10-23,W113,PT-180,SKU_180,1
20-10-23,W113,PT-025,SKU_25,22
20-10-23,W113,PT-071,SKU_71,4
20-10-23,W113,PT-119,SKU_119,7
20-10-23,W113,PT-197,SKU_197,17
27-10-23,W113,PT-005,SKU_5,1
01-10-23,W113,PT-016,SKU_16,40
01-10-23,W113,PT-141,SKU_141,11
01-10-23,W113,PT-197,SKU_197,4
17-10-23,W113,PT-206,SKU_206,3
17-10-23,W113,PT-209,SKU_209,5
17-10-23,W113,PT-113,SKU_113,1
19-10-23,W113,PT-113,SKU_113,2
19-10-23,W113,PT-047,SKU_47,3
19-10-23,W113,PT-190,SKU_190,7
19-10-23,W113,PT-210,SKU_210,1
20-10-23,W113,PT-039,SKU_39,2
20-10-23,W113,PT-054,SKU_54,3
01-10-23,W113,PT-036,SKU_36,6
01-10-23,W113,PT-187,SKU_187,21
01-10-23,W113,PT-027,SKU_27,3
01-10-23,W113,PT-178,SKU_178,1
01-10-23,W113,PT-048,SKU_48,3
02-10-23,W113,PT-010,SKU_10,10
02-10-23,W113,PT-108,SKU_108,5
02-10-23,W113,PT-206,SKU_206,4
02-10-23,W113,PT-052,SKU_52,3
02-10-23,W113,PT-096,SKU_96,1
03-10-23,W113,PT-029,SKU_29,3
03-10-23,W113,PT-089,SKU_89,6
03-10-23,W113,PT-104,SKU_104,12
03-10-23,W113,PT-119,SKU_119,3
03-10-23,W113,PT-147,SKU_147,13
03-10-23,W113,PT-145,SKU_145,5
03-10-23,W113,PT-207,SKU_207,3
03-10-23,W113,PT-003,SKU_3,5
03-10-23,W113,PT-188,SKU_188,3
08-10-23,W113,PT-071,SKU_71,1
08-10-23,W113,PT-020,SKU_20,25
08-10-23,W113,PT-148,SKU_148,12
08-10-23,W113,PT-055,SKU_55,13
08-10-23,W113,PT-066,SKU_66,1
08-10-23,W113,PT-038,SKU_38,5
08-10-23,W113,PT-006,SKU_6,3
08-10-23,W113,PT-096,SKU_96,9
08-10-23,W113,PT-018,SKU_18,3
06-10-23,W113,PT-016,SKU_16,18
06-10-23,W113,PT-003,SKU_3,14
06-10-23,W113,PT-101,SKU_101,38
06-10-23,W113,PT-186,SKU_186,2
07-10-23,W113,PT-001,SKU_1,22
07-10-23,W113,PT-037,SKU_37,4
07-10-23,W113,PT-029,SKU_29,6
02-10-23,W113,PT-011,SKU_11,1
02-10-23,W113,PT-003,SKU_3,6
08-10-23,W113,PT-025,SKU_25,49
08-10-23,W113,PT-184,SKU_184,3
07-10-23,W113,PT-003,SKU_3,22
07-10-23,W113,PT-187,SKU_187,14
02-10-23,W113,PT-200,SKU_200,1
02-10-23,W113,PT-158,SKU_158,4
31-10-23,W113,PT-036,SKU_36,9
31-10-23,W113,PT-029,SKU_29,2
31-10-23,W113,PT-002,SKU_2,1
31-10-23,W113,PT-096,SKU_96,2
31-10-23,W113,PT-020,SKU_20,3
31-10-23,W113,PT-119,SKU_119,3
31-10-23,W113,PT-158,SKU_158,7
31-10-23,W113,PT-222,SKU_222,1
31-10-23,W113,PT-052,SKU_52,5
31-10-23,W113,PT-105,SKU_105,5
31-10-23,W113,PT-201,SKU_201,2
31-10-23,W113,PT-202,SKU_202,1
07-10-23,W113,PT-121,SKU_121,8
07-10-23,W113,PT-201,SKU_201,1
02-10-23,W113,PT-139,SKU_139,1
03-10-23,W113,PT-216,SKU_216,2
06-10-23,W113,PT-017,SKU_17,6
06-10-23,W113,PT-010,SKU_10,15
06-10-23,W113,PT-209,SKU_209,1
06-10-23,W113,PT-137,SKU_137,12
06-10-23,W113,PT-142,SKU_142,6
06-10-23,W113,PT-190,SKU_190,9
23-10-23,W113,PT-017,SKU_17,6
23-10-23,W113,PT-154,SKU_154,1
23-10-23,W113,PT-191,SKU_191,7
07-10-23,W113,PT-162,SKU_162,1
23-10-23,W113,PT-088,SKU_88,48
23-10-23,W113,PT-221,SKU_221,2
23-10-23,W113,PT-142,SKU_142,2
23-10-23,W113,PT-140,SKU_140,2
06-10-23,W113,PT-216,SKU_216,2
24-10-23,W113,PT-101,SKU_101,45
24-10-23,W113,PT-104,SKU_104,12
24-10-23,W113,PT-197,SKU_197,6
24-10-23,W113,PT-025,SKU_25,13
24-10-23,W113,PT-036,SKU_36,6
21-10-23,W113,PT-023,SKU_23,17
21-10-23,W113,PT-158,SKU_158,5
21-10-23,W113,PT-186,SKU_186,2
21-10-23,W113,PT-001,SKU_1,24
21-10-23,W113,PT-060,SKU_60,4
21-10-23,W113,PT-121,SKU_121,13
22-10-23,W113,PT-016,SKU_16,24
22-10-23,W113,PT-108,SKU_108,17
22-10-23,W113,PT-113,SKU_113,3
22-10-23,W113,PT-145,SKU_145,13
22-10-23,W113,PT-158,SKU_158,9
22-10-23,W113,PT-197,SKU_197,14
22-10-23,W113,PT-140,SKU_140,21
24-10-23,W113,PT-207,SKU_207,3
22-10-23,W113,PT-040,SKU_40,5
24-10-23,W113,PT-006,SKU_6,2
21-10-23,W113,PT-200,SKU_200,1
09-10-23,W113,PT-039,SKU_39,3
09-10-23,W113,PT-150,SKU_150,3
09-10-23,W113,PT-162,SKU_162,3
09-10-23,W113,PT-013,SKU_13,8
10-10-23,W113,PT-023,SKU_23,12
10-10-23,W113,PT-101,SKU_101,24
10-10-23,W113,PT-029,SKU_29,1
10-10-23,W113,PT-025,SKU_25,13
10-10-23,W113,PT-048,SKU_48,2
10-10-23,W113,PT-206,SKU_206,2
10-10-23,W113,PT-104,SKU_104,14
10-10-23,W113,PT-011,SKU_11,4
10-10-23,W113,PT-140,SKU_140,5
10-10-23,W113,PT-006,SKU_6,1
10-10-23,W113,PT-184,SKU_184,2
09-10-23,W113,PT-145,SKU_145,3
12-10-23,W113,PT-008,SKU_8,2
12-10-23,W113,PT-071,SKU_71,3
12-10-23,W113,PT-029,SKU_29,6
12-10-23,W113,PT-015,SKU_15,4
12-10-23,W113,PT-105,SKU_105,3
12-10-23,W113,PT-001,SKU_1,17
12-10-23,W113,PT-003,SKU_3,11
12-10-23,W113,PT-017,SKU_17,6
12-10-23,W113,PT-066,SKU_66,2
12-10-23,W113,PT-024,SKU_24,5
12-10-23,W113,PT-004,SKU_4,2
12-10-23,W113,PT-101,SKU_101,34
12-10-23,W113,PT-106,SKU_106,1
12-10-23,W113,PT-193,SKU_193,2
12-10-23,W113,PT-209,SKU_209,3
11-10-23,W113,PT-016,SKU_16,17
11-10-23,W113,PT-015,SKU_15,2
11-10-23,W113,PT-186,SKU_186,1
16-10-23,W113,PT-016,SKU_16,39
16-10-23,W113,PT-150,SKU_150,12
16-10-23,W113,PT-158,SKU_158,5
16-10-23,W113,PT-108,SKU_108,8
16-10-23,W113,PT-145,SKU_145,19
16-10-23,W113,PT-125,SKU_125,2
12-10-23,W113,PT-045,SKU_45,3
09-10-23,W113,PT-055,SKU_55,1
12-10-23,W113,PT-026,SKU_26,11
12-10-23,W113,PT-031,SKU_31,3
12-10-23,W113,PT-033,SKU_33,3
12-10-23,W113,PT-141,SKU_141,9
12-10-23,W113,PT-036,SKU_36,9
16-10-23,W113,PT-039,SKU_39,8
12-10-23,W113,PT-006,SKU_6,1
11-10-23,W113,PT-137,SKU_137,9
11-10-23,W113,PT-142,SKU_142,6
11-10-23,W113,PT-045,SKU_45,1
11-10-23,W113,PT-040,SKU_40,2
13-10-23,W113,PT-017,SKU_17,6
13-10-23,W113,PT-104,SKU_104,18
13-10-23,W113,PT-006,SKU_6,2
13-10-23,W113,PT-101,SKU_101,42
13-10-23,W113,PT-045,SKU_45,3
13-10-23,W113,PT-039,SKU_39,1
13-10-23,W113,PT-210,SKU_210,1
13-10-23,W113,PT-193,SKU_193,1
29-10-23,W113,PT-013,SKU_13,40
29-10-23,W113,PT-019,SKU_19,2
29-10-23,W113,PT-197,SKU_197,12
29-10-23,W113,PT-108,SKU_108,5
29-10-23,W113,PT-140,SKU_140,21
29-10-23,W113,PT-024,SKU_24,7
29-10-23,W113,PT-025,SKU_25,64
29-10-23,W113,PT-018,SKU_18,1
29-10-23,W113,PT-006,SKU_6,3
04-10-23,W113,PT-048,SKU_48,2
04-10-23,W113,PT-031,SKU_31,3
04-10-23,W113,PT-096,SKU_96,4
04-10-23,W113,PT-025,SKU_25,13
04-10-23,W113,PT-003,SKU_3,7
04-10-23,W113,PT-024,SKU_24,4
04-10-23,W113,PT-110,SKU_110,1
04-10-23,W113,PT-196,SKU_196,1
04-10-23,W113,PT-040,SKU_40,2
04-10-23,W113,PT-211,SKU_211,1
15-10-23,W113,PT-025,SKU_25,42
15-10-23,W113,PT-019,SKU_19,1
15-10-23,W113,PT-026,SKU_26,11
15-10-23,W113,PT-001,SKU_1,16
15-10-23,W113,PT-125,SKU_125,3
26-10-23,W113,PT-096,SKU_96,1
26-10-23,W113,PT-106,SKU_106,3
26-10-23,W113,PT-121,SKU_121,2
26-10-23,W113,PT-025,SKU_25,18
05-10-23,W113,PT-001,SKU_1,13
05-10-23,W113,PT-048,SKU_48,2
05-10-23,W113,PT-011,SKU_11,6
14-10-23,W113,PT-023,SKU_23,14
14-10-23,W113,PT-020,SKU_20,27
14-10-23,W113,PT-101,SKU_101,32
14-10-23,W113,PT-102,SKU_102,4
15-10-23,W113,PT-196,SKU_196,2
15-10-23,W113,PT-006,SKU_6,5
15-10-23,W113,PT-018,SKU_18,1
15-10-23,W113,PT-212,SKU_212,1
26-10-23,W113,PT-052,SKU_52,4
05-10-23,W113,PT-020,SKU_20,4
14-10-23,W113,PT-104,SKU_104,17
15-10-23,W113,PT-184,SKU_184,1
28-10-23,W113,PT-032,SKU_32,1
28-10-23,W113,PT-026,SKU_26,10
28-10-23,W113,PT-040,SKU_40,2
28-10-23,W113,PT-145,SKU_145,15
28-10-23,W113,PT-209,SKU_209,3
26-10-23,W113,PT-138,SKU_138,2
26-10-23,W113,PT-162,SKU_162,2
26-10-23,W113,PT-190,SKU_190,5
05-10-23,W113,PT-013,SKU_13,18
28-10-23,W113,PT-071,SKU_71,2
28-10-23,W113,PT-012,SKU_12,13
28-10-23,W113,PT-004,SKU_4,1
28-10-23,W113,PT-122,SKU_122,8
28-10-23,W113,PT-190,SKU_190,21
05-10-23,W113,PT-193,SKU_193,1
05-10-23,W113,PT-187,SKU_187,7
05-10-23,W113,PT-142,SKU_142,2
14-10-23,W113,PT-154,SKU_154,1
14-10-23,W113,PT-198,SKU_198,1
14-10-23,W113,PT-218,SKU_218,1
14-10-23,W113,PT-006,SKU_6,5
14-10-23,W113,PT-108,SKU_108,5
14-10-23,W113,PT-118,SKU_118,2
14-10-23,W113,PT-210,SKU_210,3
25-10-23,W113,PT-071,SKU_71,2
25-10-23,W113,PT-089,SKU_89,10
25-10-23,W113,PT-033,SKU_33,7
25-10-23,W113,PT-118,SKU_118,5
25-10-23,W113,PT-137,SKU_137,10
18-10-23,W113,PT-197,SKU_197,7
18-10-23,W113,PT-005,SKU_5,9
18-10-23,W113,PT-022,SKU_22,19
18-10-23,W113,PT-023,SKU_23,8
18-10-23,W113,PT-191,SKU_191,8
25-10-23,W113,PT-122,SKU_122,2
25-10-23,W113,PT-219,SKU_219,2
25-10-23,W113,PT-201,SKU_201,2
18-10-23,W113,PT-139,SKU_139,1
25-10-23,W113,PT-162,SKU_162,1
27-10-23,W113,PT-186,SKU_186,3
27-10-23,W113,PT-020,SKU_20,1
30-10-23,W113,PT-118,SKU_118,6
30-10-23,W113,PT-003,SKU_3,7
30-10-23,W113,PT-013,SKU_13,5
30-10-23,W113,PT-209,SKU_209,4
30-10-23,W113,PT-054,SKU_54,3
30-10-23,W113,PT-017,SKU_17,1
30-10-23,W113,PT-121,SKU_121,5
30-10-23,W113,PT-145,SKU_145,1
17-10-23,W113,PT-005,SKU_5,8
17-10-23,W113,PT-030,SKU_30,3
17-10-23,W113,PT-003,SKU_3,8
19-10-23,W113,PT-012,SKU_12,3
19-10-23,W113,PT-089,SKU_89,7
19-10-23,W113,PT-108,SKU_108,3
19-10-23,W113,PT-121,SKU_121,7
20-10-23,W113,PT-141,SKU_141,17
25-10-23,W113,PT-117,SKU_117,1
27-10-23,W113,PT-222,SKU_222,1
27-10-23,W113,PT-052,SKU_52,9
27-10-23,W113,PT-045,SKU_45,2
30-10-23,W113,PT-188,SKU_188,2
17-10-23,W113,PT-071,SKU_71,1
17-10-23,W113,PT-020,SKU_20,6
17-10-23,W113,PT-138,SKU_138,2
19-10-23,W113,PT-095,SKU_95,9
19-10-23,W113,PT-019,SKU_19,4
20-10-23,W113,PT-010,SKU_10,18
20-10-23,W113,PT-122,SKU_122,12
20-10-23,W113,PT-158,SKU_158,9
20-10-23,W113,PT-193,SKU_193,2
27-10-23,W113,PT-055,SKU_55,3
27-10-23,W113,PT-202,SKU_202,2
27-10-23,W113,PT-218,SKU_218,2
27-10-23,W113,PT-029,SKU_29,1
01-10-23,W113,PT-096,SKU_96,4
01-10-23,W113,PT-023,SKU_23,21
01-10-23,W113,PT-011,SKU_11,8
01-10-23,W113,PT-102,SKU_102,5
01-10-23,W113,PT-188,SKU_188,2
17-10-23,W113,PT-219,SKU_219,1
17-10-23,W113,PT-048,SKU_48,1
17-10-23,W113,PT-150,SKU_150,2
17-10-23,W113,PT-145,SKU_145,1
19-10-23,W113,PT-037,SKU_37,2
19-10-23,W113,PT-045,SKU_45,1
19-10-23,W113,PT-151,SKU_151,3
19-10-23,W113,PT-016,SKU_16,7
27-10-23,W113,PT-060,SKU_60,3
19-10-23,W113,PT-103,SKU_103,2
20-10-23,W113,PT-137,SKU_137,10
20-10-23,W113,PT-142,SKU_142,1
20-10-23,W113,PT-190,SKU_190,13
20-10-23,W113,PT-223,SKU_223,76
20-10-23,W113,PT-184,SKU_184,2
20-10-23,W113,PT-103,SKU_103,3
01-10-23,W113,PT-117,SKU_117,4
01-10-23,W113,PT-024,SKU_24,2
01-10-23,W113,PT-200,SKU_200,1
20-10-23,W113,PT-036,SKU_36,3
02-10-23,W113,PT-016,SKU_16,11
02-10-23,W113,PT-023,SKU_23,9
02-10-23,W113,PT-119,SKU_119,5
02-10-23,W113,PT-036,SKU_36,3
02-10-23,W113,PT-013,SKU_13,12
02-10-23,W113,PT-162,SKU_162,1
03-10-23,W113,PT-011,SKU_11,4
03-10-23,W113,PT-022,SKU_22,17
03-10-23,W113,PT-191,SKU_191,17
08-10-23,W113,PT-016,SKU_16,26
08-10-23,W113,PT-017,SKU_17,18
08-10-23,W113,PT-010,SKU_10,27
08-10-23,W113,PT-067,SKU_67,2
08-10-23,W113,PT-036,SKU_36,13
08-10-23,W113,PT-023,SKU_23,15
08-10-23,W113,PT-089,SKU_89,36
08-10-23,W113,PT-003,SKU_3,28
08-10-23,W113,PT-047,SKU_47,17
06-10-23,W113,PT-020,SKU_20,4
02-10-23,W113,PT-117,SKU_117,1
02-10-23,W113,PT-027,SKU_27,2
03-10-23,W113,PT-137,SKU_137,11
08-10-23,W113,PT-198,SKU_198,2
06-10-23,W113,PT-015,SKU_15,4
06-10-23,W113,PT-118,SKU_118,3
07-10-23,W113,PT-110,SKU_110,2
07-10-23,W113,PT-143,SKU_143,6
07-10-23,W113,PT-158,SKU_158,11
02-10-23,W113,PT-196,SKU_196,1
03-10-23,W113,PT-052,SKU_52,2
08-10-23,W113,PT-216,SKU_216,1
31-10-23,W113,PT-013,SKU_13,6
31-10-23,W113,PT-019,SKU_19,1
31-10-23,W113,PT-010,SKU_10,16
31-10-23,W113,PT-011,SKU_11,4
31-10-23,W113,PT-106,SKU_106,4
31-10-23,W113,PT-121,SKU_121,6
31-10-23,W113,PT-147,SKU_147,14
31-10-23,W113,PT-191,SKU_191,16
31-10-23,W113,PT-023,SKU_23,7
31-10-23,W113,PT-055,SKU_55,2
07-10-23,W113,PT-018,SKU_18,1
02-10-23,W113,PT-055,SKU_55,1
02-10-23,W113,PT-216,SKU_216,4
03-10-23,W113,PT-118,SKU_118,2
31-10-23,W113,PT-151,SKU_151,1
31-10-23,W113,PT-154,SKU_154,4
07-10-23,W113,PT-036,SKU_36,11
07-10-23,W113,PT-117,SKU_117,3
07-10-23,W113,PT-207,SKU_207,4
07-10-23,W113,PT-048,SKU_48,1
07-10-23,W113,PT-184,SKU_184,1
07-10-23,W113,PT-054,SKU_54,1
07-10-23,W113,PT-103,SKU_103,1
07-10-23,W113,PT-052,SKU_52,10
06-10-23,W113,PT-085,SKU_85,106
06-10-23,W113,PT-026,SKU_26,9
06-10-23,W113,PT-054,SKU_54,4
06-10-23,W113,PT-060,SKU_60,1
06-10-23,W113,PT-200,SKU_200,3
06-10-23,W113,PT-178,SKU_178,1
23-10-23,W113,PT-016,SKU_16,7
23-10-23,W113,PT-036,SKU_36,4
23-10-23,W113,PT-012,SKU_12,3
23-10-23,W113,PT-030,SKU_30,3
23-10-23,W113,PT-048,SKU_48,1
23-10-23,W113,PT-117,SKU_117,2
07-10-23,W113,PT-206,SKU_206,2
23-10-23,W113,PT-066,SKU_66,1
23-10-23,W113,PT-006,SKU_6,2
24-10-23,W113,PT-020,SKU_20,3
24-10-23,W113,PT-141,SKU_141,8
24-10-23,W113,PT-003,SKU_3,4
24-10-23,W113,PT-010,SKU_10,5
21-10-23,W113,PT-026,SKU_26,8
21-10-23,W113,PT-036,SKU_36,6
21-10-23,W113,PT-052,SKU_52,9
21-10-23,W113,PT-089,SKU_89,21
21-10-23,W113,PT-003,SKU_3,17
21-10-23,W113,PT-027,SKU_27,1
21-10-23,W113,PT-029,SKU_29,6
21-10-23,W113,PT-033,SKU_33,9
21-10-23,W113,PT-096,SKU_96,2
21-10-23,W113,PT-055,SKU_55,13
22-10-23,W113,PT-001,SKU_1,45
22-10-23,W113,PT-104,SKU_104,14
22-10-23,W113,PT-055,SKU_55,16
22-10-23,W113,PT-027,SKU_27,4
22-10-23,W113,PT-138,SKU_138,13
24-10-23,W113,PT-004,SKU_4,1
24-10-23,W113,PT-105,SKU_105,9
22-10-23,W113,PT-006,SKU_6,9
22-10-23,W113,PT-012,SKU_12,1
09-10-23,W113,PT-016,SKU_16,12
09-10-23,W113,PT-019,SKU_19,2
09-10-23,W113,PT-030,SKU_30,4
09-10-23,W113,PT-006,SKU_6,4
09-10-23,W113,PT-045,SKU_45,2
10-10-23,W113,PT-036,SKU_36,1
10-10-23,W113,PT-047,SKU_47,5
10-10-23,W113,PT-013,SKU_13,9
10-10-23,W113,PT-103,SKU_103,2
10-10-23,W113,PT-137,SKU_137,5
10-10-23,W113,PT-188,SKU_188,3
10-10-23,W113,PT-017,SKU_17,2
10-10-23,W113,PT-052,SKU_52,7
10-10-23,W113,PT-151,SKU_151,6
22-10-23,W113,PT-060,SKU_60,3
23-10-23,W113,PT-113,SKU_113,1
24-10-23,W113,PT-117,SKU_117,1
09-10-23,W113,PT-010,SKU_10,11
10-10-23,W113,PT-026,SKU_26,11
10-10-23,W113,PT-031,SKU_31,7
10-10-23,W113,PT-005,SKU_5,1
10-10-23,W113,PT-010,SKU_10,9
22-10-23,W113,PT-154,SKU_154,2
22-10-23,W113,PT-198,SKU_198,1
12-10-23,W113,PT-023,SKU_23,15
12-10-23,W113,PT-197,SKU_197,15
12-10-23,W113,PT-140,SKU_140,4
12-10-23,W113,PT-178,SKU_178,2
12-10-23,W113,PT-002,SKU_2,1
12-10-23,W113,PT-010,SKU_10,14
11-10-23,W113,PT-005,SKU_5,7
16-10-23,W113,PT-025,SKU_25,48
16-10-23,W113,PT-048,SKU_48,6
16-10-23,W113,PT-010,SKU_10,44
16-10-23,W113,PT-106,SKU_106,6
16-10-23,W113,PT-031,SKU_31,2
16-10-23,W113,PT-005,SKU_5,4
16-10-23,W113,PT-134,SKU_134,2
16-10-23,W113,PT-138,SKU_138,6
09-10-23,W113,PT-196,SKU_196,1
11-10-23,W113,PT-104,SKU_104,10
16-10-23,W113,PT-045,SKU_45,5
10-10-23,W113,PT-196,SKU_196,1
12-10-23,W113,PT-188,SKU_188,2
11-10-23,W113,PT-006,SKU_6,2
11-10-23,W113,PT-209,SKU_209,5
11-10-23,W113,PT-003,SKU_3,4
11-10-23,W113,PT-013,SKU_13,3
11-10-23,W113,PT-212,SKU_212,1
11-10-23,W113,PT-102,SKU_102,2
11-10-23,W113,PT-138,SKU_138,2
12-10-23,W113,PT-198,SKU_198,2
11-10-23,W113,PT-052,SKU_52,3
11-10-23,W113,PT-154,SKU_154,2
13-10-23,W113,PT-025,SKU_25,23
13-10-23,W113,PT-012,SKU_12,2
13-10-23,W113,PT-030,SKU_30,2
13-10-23,W113,PT-035,SKU_35,1
13-10-23,W113,PT-187,SKU_187,16
13-10-23,W113,PT-206,SKU_206,1
13-10-23,W113,PT-197,SKU_197,5
13-10-23,W113,PT-162,SKU_162,2
13-10-23,W113,PT-110,SKU_110,2
29-10-23,W113,PT-031,SKU_31,6
29-10-23,W113,PT-198,SKU_198,2
29-10-23,W113,PT-222,SKU_222,1
29-10-23,W113,PT-055,SKU_55,16
29-10-23,W113,PT-039,SKU_39,13
29-10-23,W113,PT-017,SKU_17,16
29-10-23,W113,PT-033,SKU_33,3
29-10-23,W113,PT-148,SKU_148,10
29-10-23,W113,PT-190,SKU_190,24
04-10-23,W113,PT-052,SKU_52,2
04-10-23,W113,PT-101,SKU_101,40
04-10-23,W113,PT-148,SKU_148,5
04-10-23,W113,PT-027,SKU_27,3
04-10-23,W113,PT-005,SKU_5,2
04-10-23,W113,PT-085,SKU_85,61
29-10-23,W113,PT-187,SKU_187,17
29-10-23,W113,PT-207,SKU_207,5
29-10-23,W113,PT-210,SKU_210,2
29-10-23,W113,PT-202,SKU_202,3
29-10-23,W113,PT-117,SKU_117,3
04-10-23,W113,PT-066,SKU_66,1
04-10-23,W113,PT-138,SKU_138,1
04-10-23,W113,PT-145,SKU_145,2
04-10-23,W113,PT-055,SKU_55,2
04-10-23,W113,PT-017,SKU_17,4
15-10-23,W113,PT-027,SKU_27,4
15-10-23,W113,PT-010,SKU_10,30
15-10-23,W113,PT-108,SKU_108,6
15-10-23,W113,PT-148,SKU_148,15
15-10-23,W113,PT-197,SKU_197,9
15-10-23,W113,PT-054,SKU_54,3
15-10-23,W113,PT-008,SKU_8,1
26-10-23,W113,PT-019,SKU_19,1
05-10-23,W113,PT-026,SKU_26,10
05-10-23,W113,PT-008,SKU_8,3
05-10-23,W113,PT-021,SKU_21,1
05-10-23,W113,PT-143,SKU_143,5
04-10-23,W113,PT-162,SKU_162,1
15-10-23,W113,PT-138,SKU_138,5
15-10-23,W113,PT-187,SKU_187,16
26-10-23,W113,PT-048,SKU_48,6
26-10-23,W113,PT-022,SKU_22,15
05-10-23,W113,PT-023,SKU_23,11
14-10-23,W113,PT-095,SKU_95,4
14-10-23,W113,PT-016,SKU_16,20
15-10-23,W113,PT-216,SKU_216,3
28-10-23,W113,PT-024,SKU_24,9
28-10-23,W113,PT-020,SKU_20,29
28-10-23,W113,PT-141,SKU_141,13
28-10-23,W113,PT-138,SKU_138,9
28-10-23,W113,PT-148,SKU_148,14
28-10-23,W113,PT-101,SKU_101,62
26-10-23,W113,PT-066,SKU_66,1
26-10-23,W113,PT-015,SKU_15,1
26-10-23,W113,PT-140,SKU_140,7
26-10-23,W113,PT-202,SKU_202,1
26-10-23,W113,PT-143,SKU_143,1
26-10-23,W113,PT-026,SKU_26,9
26-10-23,W113,PT-017,SKU_17,2
26-10-23,W113,PT-006,SKU_6,2
05-10-23,W113,PT-033,SKU_33,4
05-10-23,W113,PT-190,SKU_190,8
14-10-23,W113,PT-039,SKU_39,6
05-10-23,W113,PT-184,SKU_184,1
05-10-23,W113,PT-209,SKU_209,2
14-10-23,W113,PT-018,SKU_18,1
14-10-23,W113,PT-188,SKU_188,2
14-10-23,W113,PT-186,SKU_186,1
14-10-23,W113,PT-202,SKU_202,1
14-10-23,W113,PT-158,SKU_158,7
14-10-23,W113,PT-045,SKU_45,7
28-10-23,W113,PT-158,SKU_158,9
25-10-23,W113,PT-016,SKU_16,15
25-10-23,W113,PT-030,SKU_30,7
25-10-23,W113,PT-022,SKU_22,13
25-10-23,W113,PT-141,SKU_141,12
25-10-23,W113,PT-207,SKU_207,5
25-10-23,W113,PT-025,SKU_25,22
25-10-23,W113,PT-191,SKU_191,12
18-10-23,W113,PT-013,SKU_13,5
18-10-23,W113,PT-031,SKU_31,2
18-10-23,W113,PT-030,SKU_30,3
18-10-23,W113,PT-104,SKU_104,12
18-10-23,W113,PT-037,SKU_37,3
18-10-23,W113,PT-138,SKU_138,4
18-10-23,W113,PT-223,SKU_223,58
18-10-23,W113,PT-055,SKU_55,3
18-10-23,W113,PT-106,SKU_106,4
18-10-23,W113,PT-141,SKU_141,7
25-10-23,W113,PT-106,SKU_106,5
18-10-23,W113,PT-020,SKU_20,2
18-10-23,W113,PT-222,SKU_222,1
18-10-23,W113,PT-052,SKU_52,1
18-10-23,W113,PT-198,SKU_198,1
18-10-23,W113,PT-216,SKU_216,2
27-10-23,W113,PT-105,SKU_105,9
27-10-23,W113,PT-001,SKU_1,21
27-10-23,W113,PT-197,SKU_197,12
27-10-23,W113,PT-201,SKU_201,1
27-10-23,W113,PT-038,SKU_38,1
27-10-23,W113,PT-006,SKU_6,5
27-10-23,W113,PT-013,SKU_13,17
30-10-23,W113,PT-019,SKU_19,2
30-10-23,W113,PT-096,SKU_96,1
30-10-23,W113,PT-067,SKU_67,1
30-10-23,W113,PT-108,SKU_108,2
30-10-23,W113,PT-206,SKU_206,6
30-10-23,W113,PT-187,SKU_187,11
30-10-23,W113,PT-122,SKU_122,6
30-10-23,W113,PT-138,SKU_138,2
30-10-23,W113,PT-154,SKU_154,5
30-10-23,W113,PT-178,SKU_178,1
17-10-23,W113,PT-001,SKU_1,12
17-10-23,W113,PT-047,SKU_47,7
17-10-23,W113,PT-018,SKU_18,2
17-10-23,W113,PT-104,SKU_104,13
17-10-23,W113,PT-137,SKU_137,11
17-10-23,W113,PT-055,SKU_55,2
17-10-23,W113,PT-016,SKU_16,14
17-10-23,W113,PT-029,SKU_29,2
19-10-23,W113,PT-023,SKU_23,8
19-10-23,W113,PT-106,SKU_106,17
19-10-23,W113,PT-137,SKU_137,9
19-10-23,W113,PT-141,SKU_141,13
19-10-23,W113,PT-158,SKU_158,5
20-10-23,W113,PT-108,SKU_108,5
27-10-23,W113,PT-178,SKU_178,1
17-10-23,W113,PT-190,SKU_190,11
17-10-23,W113,PT-006,SKU_6,1
19-10-23,W113,PT-101,SKU_101,33
19-10-23,W113,PT-143,SKU_143,6
19-10-23,W113,PT-198,SKU_198,1
20-10-23,W113,PT-011,SKU_11,2
30-10-23,W113,PT-141,SKU_141,2
01-10-23,W113,PT-055,SKU_55,12
01-10-23,W113,PT-017,SKU_17,22
01-10-23,W113,PT-021,SKU_21,1
01-10-23,W113,PT-022,SKU_22,65
01-10-23,W113,PT-186,SKU_186,1
17-10-23,W113,PT-105,SKU_105,2
19-10-23,W113,PT-048,SKU_48,2
19-10-23,W113,PT-010,SKU_10,5
19-10-23,W113,PT-024,SKU_24,2
19-10-23,W113,PT-070,SKU_70,2
19-10-23,W113,PT-054,SKU_54,3
19-10-23,W113,PT-017,SKU_17,3
19-10-23,W113,PT-140,SKU_140,6
19-10-23,W113,PT-005,SKU_5,2
19-10-23,W113,PT-162,SKU_162,2
20-10-23,W113,PT-017,SKU_17,9
20-10-23,W113,PT-002,SKU_2,3
20-10-23,W113,PT-006,SKU_6,1
01-10-23,W113,PT-190,SKU_190,20
